confuser_pkg,target_pkg,signals
distru,distro,Character Replaced: u;Swap Vowel: o => u
zope-interface,zope.interface,Character Replaced: -;Separator Changed: . => -
defusedyml,defusedxml,Character Replaced: y
nest,nest-asyncio,Separated Section Removed: 1 ('e')
openci,openai,Character Replaced: c
openapi,openai,Character Added: p;Containing Character Added: p
openi,openai,Character Removed: 4 ('a')
openad,openai,Character Replaced: d
openair,openai,Character Added: r
openai2,openai,Character Added: 2;Suffix Added: 2
openap,openai,Character Replaced: p
oxenai,openai,Character Replaced: x
openagi,openai,Character Added: g
openaq,openai,Character Replaced: q
openaix,openai,Character Added: x;Suffix Added: x
openrai,openai,Character Added: r
openvi,openai,Character Replaced: v
openni,openai,Letter Duplicated and Replaced: n;Character Replaced: n
uopenai,openai,Character Added: u
topenai,openai,Character Added: t
openag,openai,Character Replaced: g
opengai,openai,Character Added: g
openav,openai,Character Replaced: v
openui,openai,Character Replaced: u;Swap Vowel: a => u
pmongo,pymongo,Character Removed: 1 ('y')
pymango,pymongo,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
pymondo,pymongo,Character Replaced: d
pymonzo,pymongo,Character Replaced: z
pyfongo,pymongo,Character Replaced: f
pymongol,pymongo,Character Added: l;Close Letters on QWERTY Keyboard, added to end: pymongo => l
pymonga,pymongo,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
tymongo,pymongo,Character Replaced: t
pymongos,pymongo,Character Added: s;Suffix Added: s
mymongo,pymongo,Character Replaced: m
pdmongo,pymongo,Character Replaced: d
pfmongo,pymongo,Character Replaced: f
paymongo,pymongo,Character Added: a
cymongo,pymongo,Character Replaced: c
pysmongo,pymongo,Character Added: s
pymono,pymongo,Character Removed: 5 ('g')
ppmongo,pymongo,Letter Duplicated and Replaced: p;Character Replaced: p
enstaller,installer,Character Replaced: e;Swap Vowel: i => e
response,responses,Character Removed: 8 ('s');Suffix Removed: s
responser,responses,Character Replaced: r
responsys,responses,Character Replaced: y;Swap Vowel: e => y
eresponses,responses,Character Added: e;Containing Character Added: e;Double hit character: e
pymysqls,PyMySQL,Character Added: s;Containing Character Added: s;Suffix Added: s
pymysql2,PyMySQL,Character Added: 2;Suffix Added: 2
pymlsql,PyMySQL,Character Replaced: l
zymysql,PyMySQL,Character Replaced: z
jymysql,PyMySQL,Character Replaced: j
py-mysql,PyMySQL,Character Added: -
cymysql,PyMySQL,Character Replaced: c
rymysql,PyMySQL,Character Replaced: r
etornado,tornado,Character Added: e
tornadox,tornado,Character Added: x;Suffix Added: x
torado,tornado,Character Removed: 3 ('n')
asteroid,astroid,Character Added: e;Double hit character: e
straitlets,traitlets,Character Added: s;Containing Character Added: s
oml,toml,Character Removed: 0 ('t')
tomo,toml,Character Replaced: o;Close Letters on QWERTY Keyboard: l => o
tomal,toml,Character Added: a
tgml,toml,Character Replaced: g
mtoml,toml,Character Added: m;Containing Character Added: m
tml,toml,Character Removed: 1 ('o')
toma,toml,Character Replaced: a
tpml,toml,Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
tkml,toml,Character Replaced: k;Close Letters on QWERTY Keyboard: o => k
ftoml,toml,Character Added: f;Double hit character: f
tome,toml,Character Replaced: e
otoml,toml,Character Added: o;Containing Character Added: o
toml.py,toml,Suffix Added: .py
tol,toml,Character Removed: 2 ('m')
ttml,toml,Letter Duplicated and Replaced: t;Character Replaced: t
koml,toml,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: k
atoml,toml,Character Added: a
tbml,toml,Character Replaced: b
tvml,toml,Character Replaced: v
roml,toml,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
tdml,toml,Character Replaced: d
taml,toml,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
tsml,toml,Character Replaced: s
toms,toml,Character Replaced: s
tomy,toml,Character Replaced: y
tool,toml,Letter Duplicated and Replaced: o;Character Replaced: o
toll,toml,Character Replaced: l
toil,toml,Character Replaced: i
toml-python,toml,Suffix Added: -python
toyml,toml,Character Added: y
qtoml,toml,Character Added: q
tomlq,toml,Character Added: q
tomd,toml,Character Replaced: d
jedis,jedi,Character Added: s;Suffix Added: s
gedi,jedi,Character Replaced: g
jeli,jedi,Character Replaced: l
fedi,jedi,Character Replaced: f
sedi,jedi,Character Replaced: s
judi,jedi,Character Replaced: u;Swap Vowel: e => u
jadi,jedi,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
jeni,jedi,Character Replaced: n
tedi,jedi,Character Replaced: t
edi,jedi,Character Removed: 0 ('j')
nedi,jedi,Character Replaced: n;Close Letters on QWERTY Keyboard: j => n
jeda,jedi,Character Replaced: a;Swap Vowel: i => a
redi,jedi,Character Replaced: r
huggingfaces-hub,huggingface-hub,Character Added: s
hub,huggingface-hub,Separated Section Removed: 0 ('h')
huggingface-hubs,huggingface-hub,Character Added: s;Suffix Added: s
pooetry,poetry,Character Added: o;Character Added: o;Containing Character Added: o;Containing Character Added: o;Letter Duplicated: o
poetryx,poetry,Character Added: x;Suffix Added: x
noetry,poetry,Character Replaced: n
poetpy,poetry,Character Replaced: p
poetri,poetry,Character Replaced: i;Swap Vowel: y => i
mrjson,orjson,Character Replaced: m
okjson,orjson,Character Replaced: k
orjsonl,orjson,Character Added: l
lrjson,orjson,Bit Flips: Byte 0, Bit 1;Character Replaced: l;Close Letters on QWERTY Keyboard: o => l
drjson,orjson,Character Replaced: d
ojson,orjson,Character Removed: 1 ('r')
xorjson,orjson,Character Added: x;Prefix Added: x;Prefix Added: X
fidentify,identify,Character Added: f;Containing Character Added: f
midentify,identify,Character Added: m
indentify,identify,Character Added: n;Containing Character Added: n
identipy,identify,Character Replaced: p
commit,pre-commit,Separated Section Removed: 0 ('p')
wre-commit,pre-commit,Bit Flips: Byte 0, Bit 2;Character Replaced: w
pre,pre-commit,Separated Section Removed: 1 ('r')
typez,typer,Character Replaced: z
ryper,typer,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
tmper,typer,Character Replaced: m
typet,typer,Character Replaced: t;Close Letters on QWERTY Keyboard: r => t
wyper,typer,Bit Flips: Byte 0, Bit 1;Character Replaced: w
typed,typer,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
typerx,typer,Character Added: x;Suffix Added: x
dtyper,typer,Character Added: d
taper,typer,Character Replaced: a;Swap Vowel: y => a
cyper,typer,Character Replaced: c
tymer,typer,Character Replaced: m
typar,typer,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
typex,typer,Character Replaced: x
typec,typer,Character Replaced: c
typen,typer,Ascii Homoglpyh: r => n;Character Replaced: n
typtr,typer,Character Replaced: t
typers,typer,Character Added: s;Suffix Added: s
kyper,typer,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: k
tyler,typer,Character Replaced: l;Close Letters on QWERTY Keyboard: p => l
dtox,tox,Character Added: d
iox,tox,Character Replaced: i
twx,tox,Character Replaced: w
tfx,tox,Character Replaced: f
tok,tox,Character Replaced: k
tcx,tox,Ascii Homoglpyh: o => c;Character Replaced: c
fox,tox,Ascii Homoglpyh: t => f;Character Replaced: f;Close Letters on QWERTY Keyboard: t => f
torx,tox,Character Added: r
mox,tox,Character Replaced: m
tmx,tox,Character Replaced: m
tog,tox,Character Replaced: g
rtox,tox,Character Added: r;Double hit character: r
tax,tox,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
hox,tox,Character Replaced: h;Close Letters on QWERTY Keyboard: t => h
tkx,tox,Character Replaced: k;Close Letters on QWERTY Keyboard: o => k
tex,tox,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
tgx,tox,Character Replaced: g
t5x,tox,Character Replaced: 5
ton,tox,Character Replaced: n
vox,tox,Character Replaced: v
trx,tox,Character Replaced: r
rox,tox,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
tux,tox,Character Replaced: u;Swap Vowel: o => u
tor,tox,Character Replaced: r
xox,tox,Character Replaced: x
tos,tox,Character Replaced: s;Close Letters on QWERTY Keyboard: x => s
thx,tox,Character Replaced: h
todx,tox,Character Added: d;Double hit character: d
jox,tox,Character Replaced: j
tod,tox,Character Replaced: d;Close Letters on QWERTY Keyboard: x => d
ox,tox,Character Removed: 0 ('t')
ctox,tox,Character Added: c
tbox,tox,Character Added: b
tx,tox,Character Removed: 1 ('o')
tow,tox,Character Replaced: w
qtox,tox,Character Added: q
otx,tox,Letters Swapped
too,tox,Character Replaced: o
stox,tox,Character Added: s
dox,tox,Character Replaced: d
tob,tox,Character Replaced: b
tox4,tox,Character Added: 4;Suffix Added: 4
tol,tox,Character Replaced: l
cox,tox,Character Replaced: c
tbx,tox,Character Replaced: b
tdx,tox,Character Replaced: d
tof,tox,Character Replaced: f
tlx,tox,Character Replaced: l;Close Letters on QWERTY Keyboard: o => l
to,tox,Character Removed: 2 ('x');Suffix Removed: x
toi,tox,Character Replaced: i
aox,tox,Character Replaced: a
toc,tox,Character Replaced: c;Close Letters on QWERTY Keyboard: x => c
box,tox,Character Replaced: b
lox,tox,Character Replaced: l
pyqint,pylint,Character Replaced: q
pylift,pylint,Character Replaced: f
pyzint,pylint,Character Replaced: z
pytint,pylint,Character Replaced: t
pyint,pylint,Character Removed: 2 ('l')
pylinc,pylint,Character Replaced: c
pylist,pylint,Character Replaced: s
pyrint,pylint,Character Replaced: r
mylint,pylint,Character Replaced: m
pylit,pylint,Character Removed: 4 ('n')
pyvint,pylint,Character Replaced: v
pyling,pylint,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
pypint,pylint,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
pyglint,pylint,Character Added: g
pymint,pylint,Character Replaced: m
plint,pylint,Character Removed: 1 ('y')
pyline,pylint,Character Replaced: e
dpylint,pylint,Character Added: d
pylint-py,pylint,Suffix Added: -py
polint,pylint,Character Replaced: o;Swap Vowel: y => o
pyilint,pylint,Character Added: i;Containing Character Added: i;Double hit character: i
pplint,pylint,Letter Duplicated and Replaced: p;Character Replaced: p
pylinx,pylint,Character Replaced: x
websocketss,websockets,Character Added: s;Character Added: s;Containing Character Added: s;Containing Character Added: s;Letter Duplicated: s;Letter Duplicated and Replaced;Suffix Added: s
websokcets,websockets,Letters Swapped
websuckets,websockets,Character Replaced: u;Swap Vowel: o => u
webbsockets,websockets,Character Added: b;Character Added: b;Containing Character Added: b;Containing Character Added: b;Letter Duplicated: b
webockets,websockets,Character Removed: 3 ('s')
websocets,websockets,Character Removed: 6 ('k')
weebsockets,websockets,Character Added: e;Character Added: e;Containing Character Added: e;Containing Character Added: e;Letter Duplicated: e
websockest,websockets,Letters Swapped
websocketx,websockets,Character Replaced: x;Close Letters on QWERTY Keyboard: s => x
gwebsockets,websockets,Character Added: g
websokets,websockets,Character Removed: 5 ('c')
websckets,websockets,Character Removed: 4 ('o')
websocketts,websockets,Character Added: t;Character Added: t;Containing Character Added: t;Containing Character Added: t;Letter Duplicated: t
webssockets,websockets,Character Added: s;Character Added: s;Containing Character Added: s;Containing Character Added: s;Letter Duplicated: s
kubernetes-py,kubernetes,Suffix Added: -py
contour,contourpy,Suffix Removed: py
prometheus,prometheus-client,Separated Section Removed: 1 ('r')
client,prometheus-client,Separated Section Removed: 0 ('p')
promethous-client,prometheus-client,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
transformers3,transformers,Character Added: 3;Suffix Added: 3
transformars,transformers,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
ctransformers,transformers,Character Added: c
ktransformers,transformers,Character Added: k
clef,cleo,Character Replaced: f
oleo,cleo,Ascii Homoglpyh: c => o;Character Replaced: o
cloe,cleo,Letters Swapped
clex,cleo,Character Replaced: x
aleo,cleo,Character Replaced: a
clo,cleo,Character Removed: 2 ('e')
clee,cleo,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
clio,cleo,Character Replaced: i;Swap Vowel: e => i
cle,cleo,Character Removed: 3 ('o')
cgeo,cleo,Character Replaced: g
clem,cleo,Character Replaced: m
clea,cleo,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
clep,cleo,Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
coleo,cleo,Character Added: o;Containing Character Added: o;Double hit character: o
leo,cleo,Character Removed: 0 ('c')
cler,cleo,Character Replaced: r
cfg1,cfgv,Character Replaced: 1
cygv,cfgv,Character Replaced: y
cfgs,cfgv,Character Replaced: s
cfkv,cfgv,Character Replaced: k
cfg2,cfgv,Character Replaced: 2
cfgy,cfgv,Character Replaced: y
fgv,cfgv,Character Removed: 0 ('c')
cfv,cfgv,Character Removed: 2 ('g')
cfgr,cfgv,Character Replaced: r
parlo,parso,Character Replaced: l
paso,parso,Character Removed: 2 ('r')
parsl,parso,Character Replaced: l;Close Letters on QWERTY Keyboard: o => l
parsa,parso,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
parsoc,parso,Character Added: c
marso,parso,Character Replaced: m
parsr,parso,Character Replaced: r
parst,parso,Character Replaced: t
paros,parso,Letters Swapped
allabaster,alabaster,Character Added: l;Character Added: l;Containing Character Added: l;Containing Character Added: l;Letter Duplicated: l
alabester,alabaster,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
yalabaster,alabaster,Character Added: y
inline,matplotlib-inline,Separated Section Removed: 0 ('m')
sphinxcontribdevhelp,sphinxcontrib-devhelp,Character Removed: 13 ('-');Separator Removed -
cronitor,croniter,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
cronster,croniter,Character Replaced: s
debuggy,debugpy,Ascii Homoglpyh: p => g;Letter Duplicated and Replaced: g;Character Replaced: g
debug,debugpy,Suffix Removed: py
debugp,debugpy,Character Removed: 6 ('y')
pyzm,pyzmq,Character Removed: 4 ('q')
pyzmp,pyzmq,Ascii Homoglpyh: q => p;Character Replaced: p
pyimq,pyzmq,Character Replaced: i
pyczmq,pyzmq,Character Added: c
pymq,pyzmq,Character Removed: 2 ('z')
pyzmo,pyzmq,Character Replaced: o
json-pointer,jsonpointer,Character Added: -;Double hit character: -
stacks-data,stack-data,Character Added: s;Containing Character Added: s
stock-data,stack-data,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
data,stack-data,Separated Section Removed: 0 ('s')
ordered,ordered-set,Separated Section Removed: 1 ('r')
orderedset,ordered-set,Character Removed: 7 ('-');Separator Removed -
jaraco-functools,jaraco.functools,Character Replaced: -;Separator Changed: . => -
object-proxy,lazy-object-proxy,Separated Section Removed: 0 ('l')
colorlog-python,colorlog,Suffix Added: -python
colorlogs,colorlog,Character Added: s;Suffix Added: s
color-log,colorlog,Character Added: -
colorslog,colorlog,Character Added: s
cololog,colorlog,Character Removed: 4 ('r')
ldjango,Django,Character Added: l
dj-ango,Django,Character Added: -
xdjango,Django,Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
tdjango,Django,Character Added: t
tjango,Django,Character Replaced: t
dmango,Django,Character Replaced: m;Close Letters on QWERTY Keyboard: j => m
kjango,Django,Bit Flips: Byte 0, Bit 3;Character Replaced: k
adjango,Django,Character Added: a;Containing Character Added: a
djalgo,Django,Character Replaced: l
mjango,Django,Character Replaced: m
dango,Django,Character Removed: 1 ('j')
djando,Django,Character Replaced: d
dojango,Django,Character Added: o;Containing Character Added: o
djangox,Django,Character Added: x;Suffix Added: x
scamp,scramp,Character Removed: 2 ('r')
scoamp,scramp,Character Replaced: o
scram,scramp,Character Removed: 5 ('p')
stramp,scramp,Character Replaced: t
jaraco-context,jaraco.context,Character Replaced: -;Separator Changed: . => -
context,jaraco.context,Separated Section Removed: 0 ('j')
futured,future,Character Added: d;Close Letters on QWERTY Keyboard, added to end: future => d
futura,future,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
futurepy,future,Suffix Added: py
harrow,arrow,Character Added: h
arbow,arrow,Character Replaced: b
arrowpython,arrow,Suffix Added: python
narrow,arrow,Character Added: n
arrow-ng,arrow,Suffix Added: -ng
pythonjsonlogger,python-json-logger,Separator Removed -
json-logger,python-json-logger,Separated Section Removed: 0 ('p')
