confuser_pkg,target_pkg,signals
idbt,dbt,Character Added: i
dst,dbt,Character Replaced: s
dvt,dbt,Character Replaced: v;Close Letters on QWERTY Keyboard: b => v
qbt,dbt,Ascii Homoglpyh: d => q;Character Replaced: q
abt,dbt,Character Replaced: a
dbv,dbt,Character Replaced: v
dbot,dbt,Character Added: o
dbp,dbt,Character Replaced: p
cdbt,dbt,Character Added: c;Double hit character: c
dbd,dbt,Character Replaced: d
dbr,dbt,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
dit,dbt,Character Replaced: i
dbf,dbt,Ascii Homoglpyh: t => f;Character Replaced: f;Close Letters on QWERTY Keyboard: t => f
db2,dbt,Character Replaced: 2
dlt,dbt,Character Replaced: l
xbt,dbt,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
hbt,dbt,Character Replaced: h
dbt-python,dbt,Suffix Added: -python
ebt,dbt,Bit Flips: Byte 0, Bit 0;Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
dnt,dbt,Character Replaced: n;Close Letters on QWERTY Keyboard: b => n
dtt,dbt,Character Replaced: t
bt,dbt,Character Removed: 0 ('d')
dbb,dbt,Character Replaced: b
rbt,dbt,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
dbx,dbt,Character Replaced: x
gdbt,dbt,Character Added: g
obt,dbt,Character Replaced: o
ddbt,dbt,Character Added: d;Character Added: d;Containing Character Added: d;Containing Character Added: d;Letter Duplicated: d
ddt,dbt,Ascii Homoglpyh: b => d;Letter Duplicated and Replaced: d;Character Replaced: d
dbq,dbt,Character Replaced: q
dot,dbt,Character Replaced: o
drt,dbt,Character Replaced: r
db1,dbt,Character Replaced: 1
dbs,dbt,Character Replaced: s
dct,dbt,Character Replaced: c
dbtq,dbt,Character Added: q
dft,dbt,Character Replaced: f;Close Letters on QWERTY Keyboard: b => f
ybt,dbt,Character Replaced: y
ibt,dbt,Character Replaced: i
db3,dbt,Character Replaced: 3
dbj,dbt,Character Replaced: j
fbt,dbt,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
sbt,dbt,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
dtb,dbt,Letters Swapped
cbt,dbt,Bit Flips: Byte 0, Bit 2;Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
debt,dbt,Character Added: e
fast,dbus-fast,Separated Section Removed: 0 ('d')
next,dbus-next,Separated Section Removed: 0 ('d')
typehint,dbutils-typehint,Separated Section Removed: 0 ('d')
debutils,DBUtils,Character Added: e
ddutils,DBUtils,Ascii Homoglpyh: b => d;Letter Duplicated and Replaced: d;Character Replaced: d
butils,DBUtils,Character Removed: 0 ('d')
dautils,DBUtils,Character Replaced: a
dcutils,DBUtils,Character Replaced: c
hbutils,DBUtils,Character Replaced: h
nbutils,DBUtils,Character Replaced: n
deutils,DBUtils,Character Replaced: e
dgutils,DBUtils,Character Replaced: g;Close Letters on QWERTY Keyboard: b => g
cbutils,DBUtils,Bit Flips: Byte 0, Bit 2;Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
xbutils,DBUtils,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
dsutils,DBUtils,Character Replaced: s
pbutils,DBUtils,Ascii Homoglpyh: d => p;Character Replaced: p
dbutil,DBUtils,Character Removed: 6 ('s');Suffix Removed: s
xdbutils,DBUtils,Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
wbutils,DBUtils,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
idbutils,DBUtils,Character Added: i;Containing Character Added: i
dputils,DBUtils,Ascii Homoglpyh: b => p;Character Replaced: p
adbutils,DBUtils,Character Added: a
dtutils,DBUtils,Character Replaced: t
dxutils,DBUtils,Character Replaced: x
dlutils,DBUtils,Character Replaced: l
dutils,DBUtils,Character Removed: 1 ('b')
bbutils,DBUtils,Ascii Homoglpyh: d => b;Character Replaced: b
dfutils,DBUtils,Character Replaced: f;Close Letters on QWERTY Keyboard: b => f
db-utils,DBUtils,Character Added: -
djutils,DBUtils,Character Replaced: j
dnutils,DBUtils,Character Replaced: n;Close Letters on QWERTY Keyboard: b => n
d-utils,DBUtils,Character Replaced: -
abutils,DBUtils,Character Replaced: a
dbu,dbx,Character Replaced: u
dbix,dbx,Character Added: i
dby,dbx,Character Replaced: y
dbtx,dbx,Character Added: t
rbx,dbx,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
bbx,dbx,Ascii Homoglpyh: d => b;Character Replaced: b
xdbx,dbx,Character Added: x;Containing Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
dmx,dbx,Character Replaced: m
obx,dbx,Character Replaced: o
dax,dbx,Character Replaced: a
ddx,dbx,Ascii Homoglpyh: b => d;Letter Duplicated and Replaced: d;Character Replaced: d
dox,dbx,Character Replaced: o
dbrx,dbx,Character Added: r
drx,dbx,Character Replaced: r
dux,dbx,Character Replaced: u
dbg,dbx,Character Replaced: g
dba,dbx,Character Replaced: a;Close Letters on QWERTY Keyboard: x => a
dbt,dbx,Character Replaced: t
db,dbx,Character Removed: 2 ('x');Suffix Removed: x
dsx,dbx,Character Replaced: s
dbv,dbx,Character Replaced: v
sbx,dbx,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
cbx,dbx,Bit Flips: Byte 0, Bit 2;Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
dbex,dbx,Character Added: e
dgx,dbx,Character Replaced: g;Close Letters on QWERTY Keyboard: b => g
dbp,dbx,Character Replaced: p
djx,dbx,Character Replaced: j
dbd,dbx,Character Replaced: d;Close Letters on QWERTY Keyboard: x => d
dx,dbx,Character Removed: 1 ('b')
dpx,dbx,Ascii Homoglpyh: b => p;Character Replaced: p
dbr,dbx,Character Replaced: r
mbx,dbx,Character Replaced: m
cdbx,dbx,Character Added: c;Double hit character: c
dbf,dbx,Character Replaced: f
db2,dbx,Character Replaced: 2
pdbx,dbx,Character Added: p
gbx,dbx,Bit Flips: Byte 0, Bit 1;Character Replaced: g
mdbx,dbx,Character Added: m
dbb,dbx,Character Replaced: b
tbx,dbx,Character Replaced: t
qbx,dbx,Ascii Homoglpyh: d => q;Character Replaced: q
abx,dbx,Character Replaced: a
dbq,dbx,Character Replaced: q
db1,dbx,Character Replaced: 1
nbx,dbx,Character Replaced: n
dbxs,dbx,Character Added: s;Close Letters on QWERTY Keyboard, added to end: dbx => s;Suffix Added: s
d2x,dbx,Character Replaced: 2
bx,dbx,Character Removed: 0 ('d')
dbs,dbx,Character Replaced: s;Close Letters on QWERTY Keyboard: x => s
dxx,dbx,Character Replaced: x
dcx,dbx,Character Replaced: c
db3,dbx,Character Replaced: 3
adbx,dbx,Character Added: a
dfx,dbx,Character Replaced: f;Close Letters on QWERTY Keyboard: b => f
dix,dbx,Character Replaced: i
dbj,dbx,Character Replaced: j
dlx,dbx,Character Replaced: l
xbx,dbx,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
ebx,dbx,Bit Flips: Byte 0, Bit 0;Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
utils,dci-utils,Separated Section Removed: 0 ('d')
dcicutils,dci-utils,Character Replaced: c
dsci-utils,dci-utils,Character Added: s;Containing Character Added: s;Double hit character: s
dci,dci-utils,Separated Section Removed: 1 ('c')
aci-utils,dci-utils,Character Replaced: a
dcx-utils,dci-utils,Character Replaced: x
dcc-utils,dci-utils,Letter Duplicated and Replaced: c;Character Replaced: c
dci-utils,dcicutils,Character Replaced: -
dccutils,dcicutils,Character Removed: 2 ('i')
dmlab,dclab,Character Replaced: m
hclab,dclab,Character Replaced: h
dylab,dclab,Character Replaced: y
dlab,dclab,Character Removed: 1 ('c')
dalab,dclab,Character Replaced: a
tclab,dclab,Character Replaced: t
dcclab,dclab,Character Added: c;Character Added: c;Containing Character Added: c;Containing Character Added: c;Letter Duplicated: c
dplab,dclab,Character Replaced: p
rclab,dclab,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
dhlab,dclab,Character Replaced: h
dcore,dcor,Character Added: e;Close Letters on QWERTY Keyboard, added to end: dcor => e
dcar,dcor,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
dcr,dcor,Character Removed: 2 ('o')
door,dcor,Ascii Homoglpyh: c => o;Character Replaced: o
acor,dcor,Character Replaced: a
mdcor,dcor,Character Added: m
decor,dcor,Character Added: e
cor,dcor,Character Removed: 0 ('d')
dcom,dcor,Character Replaced: m
dcov,dcor,Character Replaced: v
dcord,dcor,Character Added: d;Containing Character Added: d;Close Letters on QWERTY Keyboard, added to end: dcor => d
dcos,dcor,Character Replaced: s
docr,dcor,Letters Swapped
dtorch,dctorch,Character Removed: 1 ('c')
detorch,dctorch,Character Replaced: e
rctorch,dctorch,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
mctorch,dctorch,Character Replaced: m
ctorch,dctorch,Character Removed: 0 ('d')
actorch,dctorch,Character Replaced: a
xd,dd,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
hd,dd,Character Replaced: h
did,dd,Character Added: i
ddi,dd,Character Added: i
dg,dd,Character Replaced: g
pdd,dd,Character Added: p
dld,dd,Character Added: l
dwd,dd,Character Added: w;Double hit character: w
ud,dd,Character Replaced: u
ed,dd,Bit Flips: Byte 0, Bit 0;Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
mdd,dd,Character Added: m
ddb,dd,Character Added: b
2d,dd,Character Replaced: 2
rd,dd,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
ddx,dd,Character Added: x;Close Letters on QWERTY Keyboard, added to end: dd => x;Suffix Added: x
zdd,dd,Character Added: z
d7,dd,Character Replaced: 7
ddl,dd,Character Added: l
dd8,dd,Character Added: 8;Suffix Added: 8
od,dd,Character Replaced: o
dmd,dd,Character Added: m
dk,dd,Character Replaced: k
dn,dd,Character Replaced: n
ddn,dd,Character Added: n
dq,dd,Ascii Homoglpyh: d => q;Character Replaced: q
d,dd,Character Removed: 0 ('d');Character Removed: 1 ('d')
dt,dd,Character Replaced: t
ld,dd,Character Replaced: l
tdd,dd,Character Added: t
ddd,dd,Character Added: d;Character Added: d;Character Added: d;Containing Character Added: d;Containing Character Added: d;Containing Character Added: d;Letter Duplicated: d;Letter Duplicated: d;Letter Duplicated and Replaced
db,dd,Ascii Homoglpyh: d => b;Character Replaced: b
drd,dd,Character Added: r;Double hit character: r
yd,dd,Character Replaced: y
id,dd,Character Replaced: i
qdd,dd,Character Added: q
ddf,dd,Character Added: f;Close Letters on QWERTY Keyboard, added to end: dd => f
vd,dd,Character Replaced: v;Close Letters on QWERTY Keyboard: d => v
fd,dd,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
ndd,dd,Character Added: n
d2,dd,Character Replaced: 2
3d,dd,Character Replaced: 3
dbd,dd,Character Added: b
sd,dd,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
dx,dd,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
ded,dd,Character Added: e;Double hit character: e
d8,dd,Character Replaced: 8
dhd,dd,Character Added: h
dsd,dd,Character Added: s;Double hit character: s
d3d,dd,Character Added: 3
dvd,dd,Character Added: v;Double hit character: v
di,dd,Character Replaced: i
pd,dd,Ascii Homoglpyh: d => p;Character Replaced: p
dl,dd,Character Replaced: l
dw,dd,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
dz,dd,Character Replaced: z
dgd,dd,Character Added: g
md,dd,Character Replaced: m
edd,dd,Character Added: e;Double hit character: e
ddpy,dd,Suffix Added: py
zd,dd,Character Replaced: z
jd,dd,Character Replaced: j
rdd,dd,Character Added: r;Double hit character: r
bdd,dd,Character Added: b
dj,dd,Character Replaced: j
dds,dd,Character Added: s;Close Letters on QWERTY Keyboard, added to end: dd => s;Suffix Added: s
dm,dd,Character Replaced: m
ddg,dd,Character Added: g
wd,dd,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
dp,dd,Ascii Homoglpyh: d => p;Character Replaced: p
gd,dd,Bit Flips: Byte 0, Bit 1;Character Replaced: g
ddk,dd,Character Added: k
odd,dd,Character Added: o
dkd,dd,Character Added: k
da,dd,Character Replaced: a
dnd,dd,Character Added: n
ddt,dd,Character Added: t
dda,dd,Character Added: a
td,dd,Character Replaced: t
dtd,dd,Character Added: t
do,dd,Character Replaced: o
dr,dd,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
du,dd,Character Replaced: u
qd,dd,Ascii Homoglpyh: d => q;Character Replaced: q
ddc,dd,Character Added: c;Close Letters on QWERTY Keyboard, added to end: dd => c
ad,dd,Character Replaced: a
ydd,dd,Character Added: y
idd,dd,Character Added: i
nd,dd,Character Replaced: n
ddm,dd,Character Added: m
ddp,dd,Character Added: p
vdd,dd,Character Added: v;Double hit character: v
d4,dd,Character Replaced: 4
dod,dd,Character Added: o
de,dd,Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
d2d,dd,Character Added: 2
dh,dd,Character Replaced: h
ddr,dd,Character Added: r;Close Letters on QWERTY Keyboard, added to end: dd => r
ds,dd,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
dxd,dd,Character Added: x;Double hit character: x
cdd,dd,Character Added: c;Double hit character: c
d3,dd,Character Replaced: 3
dv,dd,Character Replaced: v;Close Letters on QWERTY Keyboard: d => v
dcd,dd,Character Added: c;Double hit character: c
d6,dd,Character Replaced: 6
dy,dd,Character Replaced: y
uddsketch,ddsketch,Character Added: u
pdsketch,ddsketch,Ascii Homoglpyh: d => p;Character Replaced: p
hdt,ddt,Character Replaced: h
ddi,ddt,Character Replaced: i
dmt,ddt,Character Replaced: m
oddt,ddt,Character Added: o
dpt,ddt,Ascii Homoglpyh: d => p;Character Replaced: p
udt,ddt,Character Replaced: u
edt,ddt,Bit Flips: Byte 0, Bit 0;Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
ddb,ddt,Character Replaced: b
dat,ddt,Character Replaced: a
rdt,ddt,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
ddx,ddt,Character Replaced: x
ddl,ddt,Character Replaced: l
dd8,ddt,Character Replaced: 8
iddt,ddt,Character Added: i
ddn,ddt,Character Replaced: n
dt,ddt,Character Removed: 0 ('d');Character Removed: 1 ('d')
ldt,ddt,Character Replaced: l
ddd,ddt,Character Replaced: d
dbt,ddt,Ascii Homoglpyh: d => b;Character Replaced: b
det,ddt,Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
ydt,ddt,Character Replaced: y
idt,ddt,Character Replaced: i
dst,ddt,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
dvt,ddt,Character Replaced: v;Close Letters on QWERTY Keyboard: d => v
ddf,ddt,Ascii Homoglpyh: t => f;Character Replaced: f;Close Letters on QWERTY Keyboard: t => f
fdt,ddt,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
cdt,ddt,Bit Flips: Byte 0, Bit 2;Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
dit,ddt,Character Replaced: i
pdt,ddt,Ascii Homoglpyh: d => p;Character Replaced: p
dlt,ddt,Character Replaced: l
mdt,ddt,Character Replaced: m
dnt,ddt,Character Replaced: n
dtt,ddt,Character Replaced: t
zdt,ddt,Character Replaced: z
jdt,ddt,Character Replaced: j
dds,ddt,Character Replaced: s
ddg,ddt,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
gdt,ddt,Bit Flips: Byte 0, Bit 1;Character Replaced: g
ddk,ddt,Character Replaced: k
ddbt,ddt,Character Added: b
tdt,ddt,Character Replaced: t
dda,ddt,Character Replaced: a
dd,ddt,Character Removed: 2 ('t')
dot,ddt,Character Replaced: o
dtd,ddt,Letters Swapped
drt,ddt,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
ddc,ddt,Character Replaced: c
dct,ddt,Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
dft,ddt,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
ddot,ddt,Character Added: o
ddht,ddt,Character Added: h;Double hit character: h
ddm,ddt,Character Replaced: m
ddp,ddt,Character Replaced: p
dtdt,ddt,Character Added: t;Containing Character Added: t
kdt,ddt,Bit Flips: Byte 0, Bit 3;Character Replaced: k
ddr,ddt,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
ddt2,ddt,Character Added: 2;Suffix Added: 2
dstrace,ddtrace,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
depp,deap,Character Replaced: p
derp,deap,Character Replaced: r
deab,deap,Ascii Homoglpyh: p => b;Character Replaced: b
xdeap,deap,Character Added: x;Prefix Added: x;Prefix Added: X;Double hit character: x
dexp,deap,Character Replaced: x;Close Letters on QWERTY Keyboard: a => x
deak,deap,Character Replaced: k
leap,deap,Character Replaced: l
deep,deap,Ascii Homoglpyh: a => e;Letter Duplicated and Replaced: e;Character Replaced: e;Swap Vowel: a => e
dead,deap,Ascii Homoglpyh: p => d;Character Replaced: d
dmap,deap,Character Replaced: m
dear,deap,Character Replaced: r
deal,deap,Character Replaced: l;Close Letters on QWERTY Keyboard: p => l
dap,deap,Character Removed: 1 ('e')
neap,deap,Character Replaced: n
decap,deap,Character Added: c
dean,deap,Character Replaced: n
dearcygui,dearpygui,Character Replaced: c
debtools,deb-pkg-tools,Separated Section Removed: 1 ('e')
debuggy,debugpy,Ascii Homoglpyh: p => g;Letter Duplicated and Replaced: g;Character Replaced: g
debugp,debugpy,Character Removed: 6 ('y')
debug,debugpy,Suffix Removed: py
deciphon,deciphon-core,Separated Section Removed: 1 ('e')
devcli,decli,Character Added: v;Double hit character: v
dccli,decli,Character Replaced: c
deli,decli,Character Removed: 2 ('c')
djcli,decli,Character Replaced: j
dgcli,decli,Character Replaced: g
uecli,decli,Character Replaced: u
defcli,decli,Character Added: f;Double hit character: f
declic,decli,Character Added: c;Containing Character Added: c
dcli,decli,Character Removed: 1 ('e')
docli,decli,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
ecli,decli,Character Removed: 0 ('d')
pecli,decli,Ascii Homoglpyh: d => p;Character Replaced: p
wecli,decli,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
dekcli,decli,Character Added: k
